272	-288.9	-850	-556.4	455.5	-909.1	922.8	714.3	
812.9	665.8	-894.1	-348.9	38.8	-653.8	29.6	438.6	
267.1	-737.8	46.9	-372.5	-931.4	-434.7	-627.1	-225	
848.7	36.9	-173.9	-743.1	-499.3	-646.6	-323.1	-665.9	
-573.2	902.5	-605.5	-812.4	-13.4	960.5	-898.4	689.6	
856.2	887	-271.5	-72.4	697.3	-268.5	315.6	-443.1	
-117.6	916.2	-131.7	335.3	-546.9	486	996.8	168.7	
695	717.1	-142.6	-795.2	-969.4	-956.1	-962.8	-81.8	
880.1	-810.2	-951.3	621.4	805.1	63.7	-583.4	881.7	
-958.8	-663.2	762.1	777.8	-433.5	-501.4	-358.6	909	
-355.4	-236.1	-164.2	-246.1	-86.4	-515.7	-391.8	121.6	
-347.8	-710.6	499	160.6	321.2	190.1	-295.3	-367.4	
741.1	-864.8	-114.5	900.2	-452.9	-816.8	785.7	-925	
-290	330.5	1.7	-965.7	-961.5	71.7	565.3	-480.3	
-3.2	706	-242.3	437	981	-758	478.5	-856.9	
-901.9	143.3	-487	976.4	419.3	-240.9	-977.1	953.4	
-38.7	-861.8	-744.6	835.2	771.3	-391.9	774.5	487.8	
604.6	11.1	973.4	-10.9	274.9	296.6	475.4	-683.6	
-651.8	844.9	-137	448	204.9	61.1	-245.9	822.2	
129.7	414.4	-948.9	9.6	-808.3	244.3	850.2	-261	
-862.7	446.1	18.8	388	301.2	530.7	613.1	-241.2	
417.7	273.6	659.3	493.4	905.6	-999.4	-602.4	-985	
-610.6	338.3	-56.3	828.7	684.7	-344.7	642.9	61.4	
-220.5	-375.7	-492.2	147.3	-782.7	17.3	-125.9	-443.7	
713.1	-722.5	-133.2	-96.7	853.3	728.8	-342.2	-140.3	
-364	424.5	-897.9	437.6	-963.2	-62.3	200.8	43.5	
-679.7	668.8	714.3	-566.8	-298	-736.5	-209.3	-544.1	
450.5	740.1	789.3	919.7	948	393.6	801.9	-863.9	
-869.5	466.1	881.9	777.5	-545.6	905.7	385.4	-577.5	
833.5	-31.4	-460.3	-321.2	-726.1	231.3	-52.3	952.5	
769.2	441.2	-322	294.1	820.2	29.6	-709.9	-302.1	
-144.1	853.5	279.2	-527.5	-396.3	507.7	-630.9	-523.8	
-14.8	791.5	-533.2	379.7	-665	-131.7	-435	529.2	
920.7	327.3	-863.9	-812.4	942.6	-655.9	-665.3	38.5	
-699.2	-798.1	372	-577.9	-701	49.2	6.1	211.2	
-635.3	-616.1	824.8	-70.4	-365.1	203.6	367.5	-68.4	
97.5	38.5	-918.5	574.2	237.4	-219.3	-564.9	715.4	
-743.5	-622.7	624	-253.4	-705.9	-153.6	449	-348.8	
773.9	652.4	159.1	43.3	-514.2	798.2	430.9	134.9	
136.3	-437.1	395.8	-387	-665	-591.1	-788.1	-579.7	
492.1	710	-218.5	-171	699.8	101.2	-257.5	-656.3	
572.8	342.6	999.4	140.7	230.2	126.2	5.9	-349.4	
-681	235.7	-588.1	428.9	423.8	771.8	-575.1	-430.6	
-652.7	-736	-712	17.2	-281.4	326.9	-101.7	451.6	
-161.6	575.1	-57.6	982	949.4	961.2	-48.7	-745.7	
530.8	-278.9	909.8	-979.9	867.3	-274.4	831.4	-668.6	
-26.1	768.1	10	-491.7	8.8	415.3	297.9	664.3	
928.7	181	88.7	929.6	-815.4	-686.2	255.4	860.9	
439.9	-670.2	-450.4	-362.8	856	-499.5	944.1	204.6	
-81.4	65.7	-602	-701.8	-19.1	199.1	-511.8	180.5	
-500.5	337.7	-633.3	-10.5	433.5	-183.1	-211.7	-32.1	
-840.4	67.2	-960	31.9	-322.4	-993.5	-964.7	471.7	
-427.1	592.1	-440.1	537.3	516	-535.5	-543.2	971.3	
-910.5	-841.1	358.2	-293.8	-773.3	-194.3	-382	390.1	
421.8	-568.4	815.1	-264	-291.8	-435	616.4	-333.5	
103.4	-654.7	284.8	212.9	202.4	720	-41	781.1	
900.4	457	447.8	901.4	-377.8	-138.9	-477.1	-316.1	
-952	526.5	-853.7	-903.9	-740.7	-269.4	-842.1	891.7	
477.2	583.5	-333.6	-897.2	-33.7	-620.6	-694	999	
279.1	316.5	-469	-651.5	-874.2	253.1	858.5	-796	
-248	-334.7	-949.2	-806.5	-175.4	62.9	-819.2	779.4	
-678	-774.2	-937.3	746.1	113.8	126.9	-928.1	-409.1	
174.6	-867.7	-659.7	463	-935	261.3	36.8	837	
911.7	-677.1	-168.3	-663.8	-563.4	-851.7	-999.1	-275.2	
-626.4	-396.3	677.3	-333.4	187.3	-419	-679.8	-469	
-711.9	308.2	-387.3	921.4	30.1	-179.9	-33.7	-13.5	
438.3	-396.7	683.6	-165.7	-347.7	-217.4	64.8	526.5	
640.9	-563.1	441.3	-530.1	-397.3	244.6	-801.8	-480.6	
394.4	-976.4	-129.4	61.4	735	599.3	154.3	788.2	
-706.6	426	560	-235.6	-37.8	-546.3	-801.7	318.6	
443.8	849.3	-508.3	-678.8	77.6	661.4	-648.8	688.9	
391.8	451.8	259.2	398.5	782.8	795.3	-309.2	997.2	
-560.6	-511.7	-840.8	845.2	525.1	-36.8	-167.9	414.5	
434.6	-148.1	578.9	973.6	-900.2	864.5	-31.7	991.9	
647.8	-857.5	-890.4	-626.1	-273.2	36.5	-25.8	573.8	
-648.6	-397.3	397.5	39.8	110.5	-231.7	-452	-914	
414.9	247.6	305.6	-848.9	-253.9	100.6	-680.1	287.7	
-884.7	974.9	327.9	-467.1	202.8	-741.6	-886.4	-646.3	
-676.6	-945.1	582.6	176.8	632.3	903.7	807.3	-221.4	
324.6	-940.6	-534.9	-683.3	113.8	434.1	-961.4	949.4	
-157.8	-653.1	147.7	-505.6	-961.9	156.1	-641.8	4.7	
970.5	-47.9	-898.2	174.1	-324.6	128.7	-563.7	-419.6	
885.8	-900.2	-952.6	-573.8	447.2	795.1	-524.9	-491.7	
302.8	-329.1	658.3	-610.3	-237.8	-785.7	517.2	360.2	
-500.9	269.2	-605	-684.2	362.7	366.9	744.4	-955.8	
208.5	-239.2	923.5	534.6	-978.1	857.8	-732.8	585.1	
-381.5	774.8	-404.9	-781	825	-365.1	-115	534.7	
-349.9	499.6	858.1	84.3	704.9	-683.3	-156	-777.9	
-443.2	-810.9	672	-618.1	798.5	-377.2	-613.5	-786.6	
104.6	-555.2	443	-278.7	368.1	-656.9	213.1	-915	
467	454.8	-90	-445.7	-168.4	-426.2	-122.7	-446	
543.3	406.9	126.2	66.4	323.4	15.8	-534.3	-586.6	
172.7	-466.1	-983.2	580.8	459	-217.1	-536.4	-512.8	
213.5	806.4	-282	-27.5	-4.6	-588.9	-50.3	-30.8	
-864	-283.4	-60.9	134.8	209.1	196.3	189.3	-996.5	
991.8	-256.7	-810.1	114.1	-381.9	526.8	-99	542.6	
-846.9	-934.2	-186.2	-713.3	867.5	348.2	-519.4	40.5	
-507.2	-389	323.5	26.3	290.9	-93.4	755.8	-434.8	
-421.3	22.3	-344.8	65.6	-731.7	753.3	-651.3	589.2	
318.7	33.9	-594.2	955.5	-670.6	-684.8	-338.2	-706.5	
-7.2	30.1	-31.7	164.9	373.5	57.4	-730.5	-411.5	
318.3	-541.8	-405.5	-635.8	467.5	260.3	-389.6	-865.4	
-381.3	202.8	817.9	337.7	-744.1	-13.8	-535.5	417.2	
-12.8	973.6	-562.5	318.7	819.7	-641.5	615.6	778.1	
886.2	534.1	-582.4	-389.9	832.4	279.4	544.3	-199.6	
-548.4	-477.4	393.9	244.6	549.7	13	-357.9	693.3	
-424.6	371.6	-202.8	274.2	-742.1	4.3	33.5	990.5	
496.4	687.9	461	-370.3	-602.3	-134.5	-325.9	-375.8	
412.2	960.5	-744.8	725.8	-190.4	432.1	199.4	-789.5	
100.3	269.8	-275.3	-819.1	515.2	384.6	411.4	-63	
-558	588.2	696.3	-433.5	562.6	-891.8	-645.2	290.3	
71.7	782.3	-716.3	332.7	367	361.3	921.4	-506.4	
487.5	589.1	-387.9	512.5	956.5	279.7	429.4	-243.8	
-538	39.1	131.9	-808.8	489.4	513.9	-808.7	285.2	
-340.5	897.4	-224.4	958.1	-243.9	-286	945.2	686.5	
827.7	-776.7	-641.8	-869.6	-566.9	733	793.6	459.1	
344.1	526	-886	428.1	-124.7	-46.4	-86.5	809.9	
591.6	-118.2	845.5	592.1	-272.3	-154.8	238.2	254.7	
-317.7	600	804	-823.7	267.5	-734.9	-122.4	-79.5	
-943.1	142.5	-724.4	-790.3	251.2	277.8	381.7	201.3	
-450.9	561.6	-444.9	3.3	-594.1	-891.9	-409.6	-735.2	
-170.5	-152.3	972.7	-556.7	-930.2	-225.3	562.5	871.9	
311.1	465.5	496.3	135.8	465.2	-667.8	-807.5	213.1	
933.1	-75	-730.1	298.8	539.2	318.7	-405.2	-229.3	
-505.4	-981.5	-356.3	268.2	-981.4	-748.5	239.8	6.6	
-160.4	108.1	261.7	477.6	-776.7	45.6	852.2	472.7	
-862.7	-827	902.4	-78.2	769.7	548.5	632	-409.6	
-326.6	100.1	-78.2	-880.4	988.6	-470.8	-785.9	573.5	
-439.8	-37.9	67.6	199	-266.5	-492.8	-52.6	606.6	
972.3	-376.7	-200.9	692.3	836.3	-515.6	282.8	985.9	
348.4	762.6	45.9	371.5	-789.2	750.2	660.7	304.7	
606.9	16.8	-772	-120.8	-657.9	913.7	-653	-451.8	
770.4	660.6	-320.3	177.7	-329.9	939	434	-590.8	
452.1	81.5	321.6	-535.4	363.2	958.3	-911	-413.1	
442	803.1	826.6	-297.8	884.1	-167.8	-683.6	-742.4	
-973.4	-87.8	308.2	94.1	766.3	-573.5	84.7	-766.8	
-521.2	-435.9	792	-562.2	-626.1	403.2	-952.9	910.6	
-665.8	-204.5	-537.7	144.2	677.9	673	-187.1	-981.9	
28.5	32.7	589	-470.9	-634.2	-268.5	885.4	101	
851	4.1	301.5	-984.2	594.5	706.5	440.8	-622.9	
511.6	-616.2	434.4	-80.4	-114.3	32	-300.3	-393.2	
-865.9	944.6	-230.7	-104.4	-664.7	482.3	642.7	-734.1	
-790.1	-90.6	326.4	-846.6	905.3	157.7	318.6	696.5	
-170.4	-120.5	537.7	809.6	-299	979.1	-329.4	926.3	
-699.2	189	-952.7	952.1	-638	276.7	609.6	959.6	
-873.1	-477	816.1	-674.7	-588	-100.5	123.3	104.1	
504	-546.8	811.9	945.8	-105.8	-52.7	601	628.8	
-928.8	766.2	-752.2	544.9	794.2	-561.7	-119.8	-711.6	
737.3	-972.8	-901.8	-142.8	950.7	728	-229.6	-896	
-900.9	-110.4	-359.6	-248.6	294.5	-460.4	420	286.2	
363.5	619.1	-885.7	-312.5	373.4	-634.3	-219.9	-61.1	
-30.6	-475.6	317.9	521.2	-821.4	752.3	31.6	307.4	
-769.8	771.5	-621.9	427.4	-152	-68.7	-415.5	-791.3	
-256	760.9	315	287.2	-255.1	660.8	-697.4	1.7	
342.1	916.4	718.9	785.9	-185.6	-861.2	-351.9	-582.1	
-54.1	-250.2	533.9	-503.3	-949.1	-280.6	409.2	-978.7	
987.1	628.9	208.5	-751.3	568.2	609.3	-716.1	-985.4	
-802.2	-622.4	913.1	298.9	721.8	-563.5	823.1	-788.1	
867.8	-669.1	-867.1	721.1	-267.7	382.1	789.8	-579.9	
394.4	975.8	-685.1	-144.3	-61.8	265.4	231.8	670	
-680.9	310.2	819.8	10.1	506.6	-414.5	-876.9	773.5	
492.2	-652.9	-949.4	556.6	240.4	237.4	434.8	720.1	
-848.9	397.2	362.8	-15.5	-329.5	672.8	-943.4	845.4	
513.2	415.9	499.6	620.7	827.8	-166.1	404.6	196.6	
561.1	-172.5	847.7	-423.4	-837.2	-980.1	-542	-132.6	
113.4	208.9	-315.7	-370.9	950.4	683.2	-255.3	682.1	
870.6	414.8	500	874.6	488	-794	-476.1	-106.4	
78	112.4	-701.1	225.5	-770.4	40.5	-348	-226.4	
-91.9	-897.9	157.6	-784.1	-338.6	-751.6	-997.5	773.7	
-719.5	-648	-985.5	319.2	425.5	-329.6	-910.6	149.7	
-938.6	-834	-539.3	484.2	-456.1	-199.1	864.9	644.1	
-771.6	552.8	945.7	500.1	817.2	57.9	737.6	-594.7	
-427.6	-385.4	603.7	-810.7	826.9	-473.5	76.5	-581.1	
-207.2	-243.2	109.8	544.3	-571.2	201.4	320.6	-227.3	
-8.6	-249.7	-807.3	472	874	-364.8	-676.4	-445.9	
-357	-269.5	619.3	-17	45.3	-348.4	-220.3	139.7	
-870.6	-373.2	464.1	-873.1	521.3	-717.4	-790	-494.1	
814.3	-651	85.6	-89.5	-320.6	-380.1	847.4	-495.4	
-444.2	-437.9	87.3	-334.7	-11.3	-898.8	-212.4	-409.5	
-47.8	-372.8	-632.3	817.4	-486	211.2	-474	-181.4	
-34.8	-657.5	-541.8	386.5	17.2	-598.7	814.8	-6.2	
46.3	-193.9	-648.5	871.8	-841.6	-169.5	-125.5	508.9	
-318.4	-448.8	962.6	-912.1	814.5	-456.6	933.8	783.4	
-349	-234.2	-331.3	676.1	825.3	-682.2	-324.2	-789.8	
-40.1	-670	-300.1	285.3	656.6	-930.8	-987	839.7	
-113.2	998.5	615.9	-852.3	272.5	-139.1	-416.7	-46.3	
-63.4	-753.5	-877.1	-127.6	103	260.8	-97.9	878	
-956.3	55.8	491.1	399.6	-253.1	238.7	-26.4	822.3	
-397.7	88.9	482.1	664.1	-709.4	749.8	499.8	-847.2	
-338.5	-968.5	72.7	405.9	724	-81.5	-568	-378.1	
289.2	-374.2	598.6	-27.2	-777.1	-300.8	-298.6	-407.8	
-594.6	-607.7	-506.1	731.7	-82.4	-763	34.3	-225.6	
139.5	727.6	-762.4	-582.8	-537.6	530.5	772.7	-907.8	
260.7	-871.1	270	769.5	-45.5	68.5	-416	778.2	
695.4	32.9	28.8	873.1	692.1	480.8	-645.9	550.9	
-52.9	975	760.2	412	-278.9	-94.5	785.5	580.7	
-583.5	841.9	-546.2	-822.1	730.8	-484.4	262.3	84.4	
-714.5	-937.5	-38.8	-54.2	74.3	568.8	842	266.2	
514.8	-683.1	-111	-302.2	914.8	-410.3	-722.9	717.7	
-502.3	-136.5	-457.6	-185.8	110.2	-640.9	772.5	-943.5	
-832	-413.9	348.9	483.8	377.2	-17.6	-52.6	721.4	
998.3	894.2	-256.6	-72.8	-771.8	211.1	10.8	504.2	
-305.8	-658.9	-27.2	905.4	-680.6	-919.9	-911	555.4	
-519.8	625.4	-376.8	-509.9	-878.2	124.7	984.6	-778.6	
92.4	-879.9	359.5	-993.1	230.4	5.8	-614.9	-641.4	
790.2	189.7	649.2	-982	-881	92	-167.2	451.1	
-49.8	112.3	-317.2	-571.1	413.8	-975.9	-736.6	-266.2	
844.6	953.4	-320.7	96.9	2.7	-278.6	-689.2	-868.6	
-255	784.7	-119.5	46.4	658	-578.9	-744.7	876.4	
480.5	210.2	-978.6	-353.2	36	124	-700.6	363.4	
-146.1	-378.3	-247.8	-365.4	-189.7	953.4	792.7	-125.7	
833.8	-733.6	-165.3	-695.9	-836.4	595.3	-81.2	808.1	
534.2	513.2	467.5	108.7	-242.9	61.3	-181.9	861.1	
148.5	287.2	238.5	-636.1	414.9	908.5	-824.5	7.6	
935.6	931.6	29.7	299.3	139.3	816.6	886.6	-878.4	
205.9	-890	219.4	779.1	290.5	464.6	-927.7	-958.4	
14.5	-799.7	-198.3	-286.7	-708.9	379.8	-517.3	-943.6	
-170	750.2	74.6	-29.9	-462.2	-279.6	-513.6	863.6	
-653.6	-890.3	140.4	130.9	996.7	-744	-924.2	224.5	
-914.5	138.9	-236	-253.9	-594.8	-950	990.2	-285.9	
424.8	-678.8	708.9	-169.3	683.4	704.2	690.9	-37.5	
682.3	398.7	-408	742.4	904.2	178.1	-228.4	624.8	
961.4	216.8	-822.2	172.1	338.4	-767.3	318.9	-837.7	
-321.4	-105.7	-927.1	-996.6	-692.2	496.8	64.7	-600.8	
342.2	558	549.4	-262.8	14.4	987.3	-151.7	-318.1	
-90.6	-236	-860.4	629	640.1	-616.5	665.7	750.4	
866.7	-162	-999.2	-215.8	-854	502.4	65.2	-908.3	
914.6	-468.1	-382	-441.8	803.1	-249.5	379.4	527.8	
858.6	849.7	-389.6	809.5	212.6	978.6	-64	642.8	
-376.9	987.5	-443	501.4	-941.1	77.9	556.3	-954.3	
-583.9	743.4	747.5	-670.7	284.4	-9.7	-423.3	-814.2	
387.1	146.2	502.8	-155.8	-148.9	-957.5	-576.2	229.1	
-990.1	614.7	276.5	202.8	169.7	436.1	800.8	824.8	
-787.3	-58.4	-212.1	453.1	-876.5	20	-340.8	-562.9	
837.6	-470.5	-350.6	-90.8	-418.7	-787.5	-813.9	329.2	
-423.2	-434.4	-374.3	182.4	-46.8	-160.6	361.2	615.4	
-945.4	-132	-264.9	-486.7	172.3	-294.9	-402.5	562.1	
-900.3	877.6	-848.8	-531.8	-137.9	-529.3	944.3	-324.7	
-176.1	-937.7	-717.7	-424.1	-358	235.2	-927.8	-12.9	
237.2	-319.5	59.7	-643.5	-545.2	155.9	849.4	-938.9	
573	204.1	533.5	-203.9	-801.4	-110.8	459.8	184.5	
-58.5	171.8	667	-180.5	-476.9	-957.6	-216.8	999.1	
-308.7	815.3	152.2	-610.2	611	-372.8	833.5	-291.4	
310	-784	-64.2	150.1	468.2	-226.3	-878.8	-873.9	
622.9	-880.4	-787.9	635.4	-118.3	795.8	630.3	-978.4	
921.6	88.7	704	-357.6	-77.8	-679.8	978	961	
-7.1	221.9	-821.2	-39.7	-775.2	543.2	-303	884	
432.2	562.4	84.8	119.8	912.4	-969.4	-851.3	-338	
620.9	-468.8	-24.5	-103.9	-59.4	28.4	-537.8	-940.1	
519.1	973	-318.3	-630.6	-699.5	-455	100.3	954.1	
-536.5	472.3	608.6	178.3	-205	-595.1	-656.6	260.7	
-292.9	-332.1	783.5	999.1	786.7	-297.9	193	666.8	
-241.9	944.9	-950.7	-727.5	332.4	667.1	158.7	-923.4	
-768.4	775.7	-855.2	839.5	887.1	724.5	415.5	-801.2	
503.7	-239.5	713.3	-709.8	315.2	740.6	618.3	803.4	
705.1	804	716.4	-401	-638.4	-56.8	756.4	121.5	
408.6	-462.5	-422.4	198.8	642.4	-864.5	507.6	287.3	
-345.8	-355.4	-637.3	908.8	-920.5	613.1	-454.5	-179.5	
-534.5	521.4	-220.9	-434.8	-412.7	874.4	-230.9	574	
524.5	75.2	-406.7	-552.7	-776	130.2	-740.3	788.6	
-36.3	720.5	-923.4	-806.6	578.4	231.7	-259.4	997.7	
625.3	-26.3	-183.3	-526.5	111.1	762.6	-338.5	-514.1	
-317.2	-618.5	-528.1	-736.7	-430.1	-310.4	-504.7	728.8	
505.5	-587.8	952.1	-166.4	-655.2	291.9	704.2	273.8	
-257.2	-870.5	742.1	59.3	830.9	-743.3	561.9	895.6	
969.9	345	-991.3	-57.3	62.6	974.6	-369.8	-120.5	
-234.4	702	-341.8	-244.4	-359	461.5	-835.4	-20	
331.2	-738.9	601.3	-254	-247.8	761.7	962.3	166.7	
-46	382	-593.1	680.3	235.1	201.8	119.5	-574.6	
827.8	-574.3	978	605.7	-753	932.3	650.7	97.1	
233	571.4	694.2	402.6	899.6	-174.4	-159.6	803.8	
-387.2	100.3	-700.7	367.5	-166	-399.6	-86.2	-664	
-318.2	-376.2	-527	629.6	340.3	907.3	-800.7	54	
-931.9	-211.2	-291.9	-974.2	188.4	967.7	969.2	579	
627.1	204.5	916.1	889.5	632.2	172.1	788.1	-382.4	
693	-247.7	365.5	742.6	174.6	804.9	395	744.8	
374.8	-807.7	410.1	942	-333.8	866.8	-38.9	-23	
-674.7	762.6	-303.2	-686.9	-321.1	-111.6	-169.9	-181.3	
-893.5	-127.6	637.9	453.5	-349.4	536.5	-671	443.9	
965.3	705.4	388.7	-115	-4.2	-745.4	903.5	134.3	
-227	671.8	462.6	-475.7	164.8	-595.9	202.8	71.2	
-922.9	-841	-51.7	-626.4	950.5	-134.4	698.8	833.6	
-134.8	255.4	-948.8	741.5	242.3	-71.8	-963.4	838.9	
-996.7	914.4	542.9	45.2	48	91.3	465.2	734.8	
-903.5	22.2	-50.8	-317.1	131.2	330.4	-393.6	-152	
723.8	636.6	975	-566.1	787.7	846.8	138.8	977.2	
-243.9	-862	257.2	-875.9	-399	-497.8	-156.8	604.5	
6.8	484	-908.7	-387.6	917.7	980.2	-919.8	-502.7	
-321.4	-719.1	350.9	262.6	-463.7	63.4	-611.6	383	
693.6	932.3	730.1	-130.1	-714.5	230.2	-993.4	-373.9	
81.8	-564.5	-847.4	637.2	332.9	-678	32.3	-541.8	
414.2	-377.9	858.9	-113.6	540.7	358.6	-339	494.5	
-789.2	-721.3	-29.2	88.6	-885.9	-548.9	916.2	-869.2	
-759.3	-436.3	-943.2	-188.5	334.4	-915.8	983.6	54.4	
-822.4	466.8	-386.2	45.3	-242.9	-389	-123.2	-330.3	
558.7	-599.3	-776.4	-392.8	411	-677.5	-662.1	-734.9	
-119.6	609.5	849.9	-274.9	139	-129.7	700.9	259	
-4.8	816.4	-252.3	-233.3	-96.4	-675.9	51.3	518.3	
102.6	387.3	811.7	-181.7	479	278.1	-357.5	-757.4	
328.6	98	799.8	-632.5	957.5	-597.8	-559	-178.2	
350.1	791.2	758.7	-368.4	-595.1	247.5	200	-177.4	
-898.6	59.6	-595.4	914.3	-630.3	488.1	-762.4	-835.3	
403.8	600.2	8.7	58.2	-387.3	-341.1	-258.1	579.8	
-750.3	-479.5	-424.3	136.6	-469.8	830.3	-829.1	-475.5	
803.1	46.5	-436.4	895.9	651.1	-724	-943.9	650.7	
-210.6	6	13.6	147.7	340.7	774.3	693.2	-123	
189.2	-169.6	919.9	-603.9	-837.2	-422.2	540	599.2	
-997.9	-151.8	-287.3	-679.7	831.9	932.8	406.8	715.6	
-400.9	-974.2	-933.7	-833.1	66	172.8	-18.6	-950.6	
-407.1	989.2	-841.9	447.1	-389.8	-432.3	366.9	-429.6	
843.5	-483.8	375.7	747.8	-406.5	684.9	-679.7	53.2	
933.7	951.4	-46.1	957.1	997.8	680.1	-352.5	-372.9	
411.5	967.8	591.1	654.5	931.8	-106.6	-94.9	-641.2	
-226.3	443.4	-684.3	-882.9	-42.4	-87.4	-280.4	-523.4	
432.2	386.4	-637.4	-43.8	-671.9	325.8	-37.7	261.9	
420.9	800.7	-415.4	-367	986.6	723.4	-626.8	-461.4	
-721.5	648.2	-458.3	-612.9	-170.4	-135.8	472.1	61.2	
-368.4	-448.6	797.4	-159.8	362.8	-235.1	588.7	529.9	
679.8	-500.8	-402.6	142.2	11.9	-305.5	133.9	-575	
-999.6	-545.4	939.5	620.6	-420.9	715.8	935.4	498	
111.3	234.2	937.7	-368.4	-674.2	481.6	793.1	379.7	
226.5	76.6	308.5	-752.9	730.2	755.1	-992.7	-592.3	
-315.4	986	-469.6	-929.5	-528.6	952.8	542.8	414.5	
689.2	-821.4	706.9	-692	164.9	-743.6	331.7	260.1	
-261.1	54	253	696.9	899.9	-692.3	-994.1	953.4	
289.6	271.7	-146.3	-380	-818.4	-958.2	-2	-605.7	
-953	-474.1	-256.2	712.8	485.5	261.6	322.1	-173.3	
980.6	702.8	-642.3	-383.4	125.9	258.6	291.9	963.8	
603	686.1	-54.3	-729.4	-341.1	-133.6	907	-111.4	
727.8	-302.5	208.7	976.4	-706.8	-983.6	154.2	374.5	
-394.1	588.9	-285.5	-650.4	-924.7	382.2	153.7	-190.8	
457.8	177.8	531.6	858.1	421.5	726.6	-885	522.5	
-571.2	-21	-256.5	495.2	620.1	430	-913.8	-488.2	
934.8	469.1	440.1	769.5	-620.7	916.9	226	-507.6	
111.7	77	46.8	-971.8	-726.6	-127.9	812.8	380.8	
-169.7	933.7	-125	626.4	-833.5	-321.4	105.5	523.9	
248.4	723.6	44.3	-475.4	-107.5	-480.9	-10.1	-286.5	
-193.8	-257.2	-0.8	-805.9	679.5	-88.7	722.4	-687.5	
-383.9	760.6	359.9	-136.2	-649.2	18.2	295.9	962.5	
849.4	171.8	974.5	-358.8	589.4	950.4	164	419.7	
234.7	274.3	-94.6	-935.6	-956.4	-91.2	316.8	15.9	
-87.4	679.8	709.9	121.9	-47.1	-372	200.9	458.2	
980.6	560.2	-446.4	321.9	-687.3	163.9	-350.3	256.8	
577.3	395.9	812.9	-413	-880.1	-836.6	-198.3	-798	
917.2	-786.9	-582.9	773.7	261.1	758.6	60.2	762.5	
562.4	378.9	-615.1	-583.6	-430.7	591.3	108.2	-454.5	
-69.2	-479.5	-638.6	736	-127.5	322.8	-228.6	-893.9	
-382.5	-254.4	-442.8	553.1	568.1	-689	-808.7	934.4	
-918.4	676.8	-54.7	-770.1	890.1	842.9	-302.2	53.8	
160.4	235.8	531.2	984.8	263	257	-110.4	-36	
473.4	704.7	92.2	-856.2	-167.4	82	-140.8	263	
736.1	-694.4	299.1	-369.1	972.2	153	-993.5	74.6	
-464.8	328.7	-40.9	-628.5	903.9	617.7	-677.2	-611.5	
610.1	-574.1	376.2	854.5	367.3	-343.8	535.8	-865.9	
-851.7	-21.7	-95.8	-755.9	79.8	-519.2	786.4	-583.8	
-802.2	903	40.5	-423.1	-331.5	-134.5	-932.2	-648	
-505.4	-933.5	-388.2	525.5	-140.2	-388.1	491.6	463.2	
-412.6	-345.4	-331.1	-110.6	65	-961.2	-926.8	-49.5	
800.6	-351.8	425.4	2.2	711.1	-531.9	599.3	319.8	
-491.6	-281.5	-718.9	225.9	435.4	-854.3	418.3	753.6	
121.5	49.7	-655	-374	-462.6	-601	330.2	118.4	
865.3	533.5	60.3	575.6	-364.6	865.4	-861.5	510.2	
-153.5	934.2	-932.4	-108.5	947.6	69.4	693.6	-178.1	
-271.6	635.7	-73.6	702.6	805	756.9	-192	29.4	
699.2	35.6	-783.2	252.8	-63.4	-566.8	358.2	-930.9	
-603.3	-489.5	-302	-899.2	312.4	-722.4	238.2	186.6	
208.5	663.1	585.4	8.1	81.5	441.2	-620.2	310.8	
-692.8	930.2	999.9	-428.8	601.9	-326.7	-338.6	-246.5	
890.5	-972.8	574.6	-400.3	85	397.4	327	311.7	
280.8	-570.7	367.3	-541	-585.2	203.4	-241.5	-103.1	
-222.1	623.2	479.2	-696.6	244.4	877.6	28.1	576.4	
-746.3	-278.6	187.5	-68.6	-320.6	-920.3	672.2	-355.8	
-46.6	558.9	377	75.4	-881.9	-701.1	-677.3	-308.8	
-899	996.5	-788.7	-321.8	127	144.6	996.7	743.5	
-98.9	886.6	611.4	87.2	-961.6	245.3	-648.6	355.9	
651.9	990.2	174.6	699.2	-306.2	402.5	-17.5	831.5	
-981.4	570.4	129.9	3.8	756.4	-470.2	-527.9	-771.2	
350.8	140.4	161	764.1	-436.3	751.5	-288	572.3	
-992.6	140.2	722.9	-967.5	-93.8	-470.6	-383.4	-239.5	
888.8	-232.4	42.5	249.4	-800.7	212.1	-536	525.1	
209.8	758.9	622.3	826.2	-109.7	-30.6	506.7	-34	
331.8	-985.1	195.5	546.4	-202.4	-395.5	164.3	310.4	
632.6	925.4	687	514.2	-539	691.7	-992.5	-349.3	
-806.1	-752.1	816.3	505.2	-786.1	-712.3	668.4	28.9	
375.7	-905.6	-407	-754.9	158.2	952.8	113.1	-673.8	
-184.2	661.1	-403.8	393.4	449.5	-796.3	-514.1	888.2	
-504.3	721	-499.3	49.1	-381.5	30.6	-30.6	340.9	
-650.8	795.5	569.8	-52.2	-187.7	379.8	778.6	-875.1	
285.7	782.5	568.5	-50.1	-349.7	-160.8	-694.9	244.6	
207.9	497.7	-733.8	-930.8	-731.5	-483.1	833.4	543.8	
34.5	693.7	-44.2	-55.2	908	-555.1	450.2	30.3	
898	207.3	766	621.8	801.1	-739.3	-663	583.4	
-679.7	-124.9	799	-800.3	486.7	751.2	10.7	-365.7	
-517.7	-78.1	-198.9	980.6	-845.8	-984.8	935.9	-816.2	
